,Length,Area,Moment of Inertia,Material,Manufacturer,Latitude,Longitude
867,9.72,0.026899402087304215,6.029815272120553e-05,Timber,0,0,0
868,8.24,0.00459,5.79e-05,Steel,0,0,0
869,5.11,0.00201,8.69e-06,Steel,0,0,0
870,7.95,0.0205971042735876,3.5353392038086705e-05,Timber,0,0,0
871,7.43,0.00334,2.77e-05,Steel,0,0,0
872,3.98,0.028357085706855602,6.701035914882953e-05,Timber,0,0,0
873,4.2,0.00334,2.77e-05,Steel,0,0,0
874,8.61,0.00201,8.69e-06,Steel,0,0,0
875,5.04,0.035505440078536635,0.00010505302293087962,Timber,0,0,0
876,7.67,0.008703207692902924,6.312152012150386e-06,Timber,0,0,0
877,9.84,0.00538,8.36e-05,Steel,0,0,0
878,7.06,0.032618174599917685,8.866210951922626e-05,Timber,0,0,0
879,2.55,0.014496485562450565,1.751234113852814e-05,Timber,0,0,0
880,7.09,0.027894143887103255,6.484027193286832e-05,Timber,0,0,0
881,5.24,0.030229061858729412,7.614968173824078e-05,Timber,0,0,0
882,9.47,0.00201,8.69e-06,Steel,0,0,0
883,2.43,0.00201,8.69e-06,Steel,0,0,0
884,1.67,0.025116825646650534,5.257124421368683e-05,Timber,0,0,0
885,4.07,0.00103,1.71e-06,Steel,0,0,0
886,6.03,0.00103,1.71e-06,Steel,0,0,0
887,2.83,0.00164,5.41e-06,Steel,0,0,0
888,5.99,0.015110707113598862,1.9027789122747272e-05,Timber,0,0,0
889,7.8,0.005465061446651305,2.488908051306204e-06,Timber,0,0,0
890,9.85,0.03997770284437549,0.00013318472705943233,Timber,0,0,0
891,6.84,0.00538,8.36e-05,Steel,0,0,0
892,1.36,0.00164,5.41e-06,Steel,0,0,0
893,2.86,0.00201,8.69e-06,Steel,0,0,0
894,4.1,0.038837134979864824,0.00012569358778702,Timber,0,0,0
895,5.71,0.02431787478578487,4.927991950809263e-05,Timber,0,0,0
896,3.04,0.00334,2.77e-05,Steel,0,0,0
897,3.8,0.02628681082832561,5.758303529368138e-05,Timber,0,0,0
898,6.0,0.00164,5.41e-06,Steel,0,0,0
899,8.77,0.00334,2.77e-05,Steel,0,0,0
900,5.68,0.00164,5.41e-06,Steel,0,0,0
901,4.43,0.00239,1.32e-05,Steel,0,0,0
902,6.76,0.02313930396610515,4.4618949002984126e-05,Timber,0,0,0
903,3.72,0.00103,1.71e-06,Steel,0,0,0
904,1.25,0.00239,1.32e-05,Steel,0,0,0
905,3.75,0.00459,5.79e-05,Steel,0,0,0
906,6.51,0.03335152864752254,9.269370526054307e-05,Timber,0,0,0
907,3.45,0.02692528776108734,6.041426008477998e-05,Timber,0,0,0
908,9.99,0.00201,8.69e-06,Steel,0,0,0
909,7.66,0.029668435440381162,7.335133845667208e-05,Timber,0,0,0
910,6.6,0.009569336148217363,7.631016193131627e-06,Timber,0,0,0
911,4.19,0.028241167081435748,6.646362651013085e-05,Timber,0,0,0
912,2.76,0.00239,1.32e-05,Steel,0,0,0
913,2.39,0.00334,2.77e-05,Steel,0,0,0
914,6.96,0.03425826207273516,9.780237668701705e-05,Timber,0,0,0
915,1.68,0.020045876292980002,3.3486429696121476e-05,Timber,0,0,0
916,7.14,0.006409210836370681,3.423165295420947e-06,Timber,0,0,0
917,8.48,0.012737884456355451,1.352114170195515e-05,Timber,0,0,0
918,9.55,0.032073446193196034,8.57254958923201e-05,Timber,0,0,0
919,7.68,0.00164,5.41e-06,Steel,0,0,0
920,7.93,0.0347561992510787,0.00010066611553172363,Timber,0,0,0
921,7.28,0.012447613523113911,1.291192353506736e-05,Timber,0,0,0
922,8.03,0.008665732593273112,6.257910114842994e-06,Timber,0,0,0
923,8.1,0.00538,8.36e-05,Steel,0,0,0
924,3.72,0.00538,8.36e-05,Steel,0,0,0
925,9.93,0.00103,1.71e-06,Steel,0,0,0
926,1.69,0.014221689865286583,1.6854705218699594e-05,Timber,0,0,0
927,9.44,0.00591193523426421,2.912581517844551e-06,Timber,0,0,0
928,9.08,0.00164,5.41e-06,Steel,0,0,0
929,7.48,0.01367571193353077,1.5585424740742995e-05,Timber,0,0,0
930,7.02,0.00164,5.41e-06,Steel,0,0,0
931,3.01,0.016253861711849955,2.2015668378995164e-05,Timber,0,0,0
932,2.05,0.00239,1.32e-05,Steel,0,0,0
933,5.3,0.00164,5.41e-06,Steel,0,0,0
934,4.38,0.02711479016935533,6.126765382734737e-05,Timber,0,0,0
935,4.21,0.019362375172330158,3.124179769283894e-05,Timber,0,0,0
936,6.08,0.00201,8.69e-06,Steel,0,0,0
937,6.01,0.00938566994753886,7.3409000303445076e-06,Timber,0,0,0
938,6.77,0.00239,1.32e-05,Steel,0,0,0
939,7.26,0.03320780448942358,9.189652325064839e-05,Timber,0,0,0
940,3.91,0.03938689948195112,0.00012927732090011013,Timber,0,0,0
941,4.12,0.00538,8.36e-05,Steel,0,0,0
942,3.65,0.0284117376648909,6.726890309488168e-05,Timber,0,0,0
943,3.87,0.00103,1.71e-06,Steel,0,0,0
944,9.76,0.0377123013314937,0.00011851813930978177,Timber,0,0,0
945,9.78,0.00164,5.41e-06,Steel,0,0,0
946,2.45,0.027111203093093353,6.125144442957955e-05,Timber,0,0,0
947,2.9,0.016093262302448452,2.1582757627950703e-05,Timber,0,0,0
948,2.93,0.025823230928886574,5.5569937967217015e-05,Timber,0,0,0
949,9.54,0.00334,2.77e-05,Steel,0,0,0
950,8.9,0.009015237420599391,6.772875479147964e-06,Timber,0,0,0
951,1.27,0.00103,1.71e-06,Steel,0,0,0
952,7.21,0.029174891580119548,7.093119155931087e-05,Timber,0,0,0
953,3.07,0.00459,5.79e-05,Steel,0,0,0
954,7.41,0.00239,1.32e-05,Steel,0,0,0
955,7.73,0.03695620067655009,0.00011381339737045343,Timber,0,0,0
956,1.13,0.00334,2.77e-05,Steel,0,0,0
957,4.94,0.012932741755036815,1.3937984108539394e-05,Timber,0,0,0
958,1.29,0.014113270503977968,1.6598700359871208e-05,Timber,0,0,0
959,7.73,0.017159754825555845,2.4538098806098927e-05,Timber,0,0,0
960,4.86,0.005316954265378341,2.3558335550104115e-06,Timber,0,0,0
961,4.57,0.00164,5.41e-06,Steel,0,0,0
962,3.61,0.02670097861502247,5.941185491665728e-05,Timber,0,0,0
963,9.88,0.00459,5.79e-05,Steel,0,0,0
964,3.25,0.0368929739907467,0.00011342429415682606,Timber,0,0,0
965,2.31,0.00538,8.36e-05,Steel,0,0,0
966,9.72,0.011225840093836408,1.0501623817698752e-05,Timber,0,0,0
967,7.57,0.006617287762001099,3.6490414437607925e-06,Timber,0,0,0
968,1.94,0.019121684763419262,3.0469902349298362e-05,Timber,0,0,0
969,2.49,0.00538,8.36e-05,Steel,0,0,0
970,9.68,0.00103,1.71e-06,Steel,0,0,0
971,1.89,0.00201,8.69e-06,Steel,0,0,0
972,7.92,0.011899101498961565,1.1799051373549114e-05,Timber,0,0,0
973,3.44,0.00201,8.69e-06,Steel,0,0,0
974,4.78,0.00164,5.41e-06,Steel,0,0,0
975,7.5,0.0368360877943346,0.00011307478033266054,Timber,0,0,0
976,8.37,0.00239,1.32e-05,Steel,0,0,0
977,7.68,0.03880925775504365,0.00012551320729145134,Timber,0,0,0
978,1.7,0.00538,8.36e-05,Steel,0,0,0
979,9.2,0.00164,5.41e-06,Steel,0,0,0
980,5.91,0.00239,1.32e-05,Steel,0,0,0
981,9.64,0.00459,5.79e-05,Steel,0,0,0
982,9.43,0.03937348875715807,0.00012918930140917107,Timber,0,0,0
983,4.9,0.00239,1.32e-05,Steel,0,0,0
984,1.78,0.030230094122511823,7.615488255466032e-05,Timber,0,0,0
985,9.43,0.00459,5.79e-05,Steel,0,0,0
986,7.05,0.00103,1.71e-06,Steel,0,0,0
987,5.59,0.012484175384785504,1.298788625317369e-05,Timber,0,0,0
988,6.69,0.026067616444466712,5.662671892465261e-05,Timber,0,0,0
989,3.68,0.024063559672232285,4.825457534159033e-05,Timber,0,0,0
990,1.97,0.00538,8.36e-05,Steel,0,0,0
991,8.99,0.029563357939830857,7.283267772321335e-05,Timber,0,0,0
992,6.63,0.00239,1.32e-05,Steel,0,0,0
993,8.64,0.025865760224172463,5.575312933119853e-05,Timber,0,0,0
994,7.25,0.026185435377917544,5.713975216092464e-05,Timber,0,0,0
995,2.74,0.00334,2.77e-05,Steel,0,0,0
996,4.46,0.00164,5.41e-06,Steel,0,0,0
997,9.99,0.013499257267740788,1.5185828898387709e-05,Timber,0,0,0
998,7.46,0.00103,1.71e-06,Steel,0,0,0
999,2.31,0.00201,8.69e-06,Steel,0,0,0
